번호,신고일,구정보,주소,유형,조치일
52993,2022-06-20,영등포구,서울특별시 영등포구 양평동6가 99,"횡단보도, 산책로 등",2022-06-20
52994,2022-06-20,송파구,서울특별시 송파구 거여동 37-14,보도와 차도가 구분된 도로의 차도,2022-06-20
52995,2022-06-20,영등포구,서울특별시 영등포구 양평동6가 90-1,보도와 차도가 구분된 도로의 차도,2022-06-20
52996,2022-06-20,송파구,서울특별시 송파구 잠실동 26-1,자전거 도로,2022-06-20
52997,2022-06-20,동작구,서울특별시 동작구 신대방동 395-69,보도와 차도가 구분된 도로의 차도,2022-06-20
52998,2022-06-20,송파구,서울특별시 송파구 잠실동 32,자전거 도로,2022-06-20
52999,2022-06-20,성동구,서울특별시 성동구 성수동2가 308-4,보도와 차도가 구분된 도로의 차도,2022-06-20
53000,2022-06-20,성동구,서울특별시 성동구 성수동2가 308-4,보도와 차도가 구분된 도로의 차도,2022-06-20
53001,2022-06-20,송파구,서울특별시 송파구 방이동 221-2,보도와 차도가 구분된 도로의 차도,2022-06-20
53002,2022-06-20,송파구,서울특별시 송파구 잠실동 28,자전거 도로,2022-06-20
53003,2022-06-20,성동구,서울특별시 성동구 성수동2가 845,보도와 차도가 구분된 도로의 차도,2022-06-20
53004,2022-06-20,성북구,서울특별시 성북구 동선동1가 121-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53005,2022-06-20,중구,서울특별시 중구 순화동 217-7,보도와 차도가 구분된 도로의 차도,2022-06-20
53006,2022-06-20,관악구,서울특별시 관악구 신림동 1672,보도와 차도가 구분된 도로의 차도,2022-06-20
53007,2022-06-20,동작구,서울특별시 동작구 상도1동 656-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53008,2022-06-20,성북구,서울특별시 성북구 동선동2가 360-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53009,2022-06-20,성동구,서울특별시 성동구 행당동 17-7,보도와 차도가 구분된 도로의 차도,2022-06-20
53010,2022-06-20,성북구,서울특별시 성북구 안암동1가 86-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53011,2022-06-20,용산구,서울특별시 용산구 도원동 19,보도와 차도가 구분된 도로의 차도,2022-06-20
53012,2022-06-20,성동구,서울특별시 성동구 마장동 810,보도와 차도가 구분된 도로의 차도,2022-06-20
53013,2022-06-20,중구,서울특별시 중구 소공동 70,보도와 차도가 구분된 도로의 차도,2022-06-20
53014,2022-06-20,동작구,서울특별시 동작구 본동 481-2,보도와 차도가 구분된 도로의 차도,2022-06-20
53015,2022-06-20,성북구,서울특별시 성북구 돈암동 632,보도와 차도가 구분된 도로의 차도,2022-06-20
53016,2022-06-20,동작구,서울특별시 동작구 노량진동 332,보도와 차도가 구분된 도로의 차도,2022-06-20
53017,2022-06-20,서초구,서울특별시 서초구 서초동 1328-3,보도와 차도가 구분된 도로의 차도,2022-06-20
53018,2022-06-20,도봉구,서울특별시 도봉구 창동 411-7,보도와 차도가 구분된 도로의 차도,2022-06-20
53019,2022-06-20,송파구,서울특별시 송파구 가락동 87-2,보도와 차도가 구분된 도로의 차도,2022-06-20
53020,2022-06-20,중구,서울특별시 중구 무교동 47-3,보도와 차도가 구분된 도로의 차도,2022-06-20
53021,2022-06-20,서초구,서울특별시 서초구 서초동 1328-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53022,2022-06-20,도봉구,서울특별시 도봉구 도봉동 470-12,보도와 차도가 구분된 도로의 차도,2022-06-20
53023,2022-06-20,용산구,서울특별시 용산구 동자동 1-3,보도와 차도가 구분된 도로의 차도,2022-06-20
53024,2022-06-20,도봉구,서울특별시 도봉구 창동 821,보도와 차도가 구분된 도로의 차도,2022-06-20
53025,2022-06-20,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-06-20
53026,2022-06-20,동작구,서울특별시 동작구 상도동 529,보도와 차도가 구분된 도로의 차도,2022-06-20
53027,2022-06-20,관악구,서울특별시 관악구 봉천동 976-1,자전거 도로,2022-06-20
53028,2022-06-20,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-06-20
53029,2022-06-20,송파구,서울특별시 송파구 가락동 176-4,보도와 차도가 구분된 도로의 차도,2022-06-20
53030,2022-06-20,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-06-20
53031,2022-06-20,용산구,서울특별시 용산구 청암동 176,보도와 차도가 구분된 도로의 차도,2022-06-20
53032,2022-06-20,용산구,서울특별시 용산구 후암동 418-23,보도와 차도가 구분된 도로의 차도,2022-06-20
53033,2022-06-20,동작구,서울특별시 동작구 상도동 173-49,보도와 차도가 구분된 도로의 차도,2022-06-20
53034,2022-06-20,동작구,서울특별시 동작구 상도동 528,보도와 차도가 구분된 도로의 차도,2022-06-20
53035,2022-06-20,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-06-20
53036,2022-06-20,송파구,서울특별시 송파구 가락동 180,보도와 차도가 구분된 도로의 차도,2022-06-20
53037,2022-06-20,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2022-06-20
53038,2022-06-20,동작구,서울특별시 동작구 노량진동 231-2,보도와 차도가 구분된 도로의 차도,2022-06-20
53039,2022-06-20,도봉구,서울특별시 도봉구 방학동 714,보도와 차도가 구분된 도로의 차도,2022-06-20
53040,2022-06-20,동작구,서울특별시 동작구 노량진동 240-4,보도와 차도가 구분된 도로의 차도,2022-06-20
53041,2022-06-20,영등포구,서울특별시 영등포구 신길동 466-13,보도와 차도가 구분된 도로의 차도,2022-06-20
53042,2022-06-20,서초구,서울특별시 서초구 서초동 1309-1,보도와 차도가 구분된 도로의 차도,2022-06-20
53043,2022-06-20,관악구,서울특별시 관악구 신림동 산181-12,보도와 차도가 구분된 도로의 차도,2022-06-20
53044,2022-06-20,관악구,서울특별시 관악구 신림동 438-40,보도와 차도가 구분된 도로의 차도,2022-06-20
53045,2022-06-20,서초구,서울특별시 서초구 서초동 1309,보도와 차도가 구분된 도로의 차도,2022-06-20
53046,2022-06-20,동작구,서울특별시 동작구 노량진동 267-67,보도와 차도가 구분된 도로의 차도,2022-06-20
53047,2022-06-20,종로구,서울특별시 종로구 궁정동 98-10,보도와 차도가 구분된 도로의 차도,2022-06-20
53048,2022-06-20,성동구,서울특별시 성동구 성수동1가 656-853,보도와 차도가 구분된 도로의 차도,2022-06-20
53049,2022-06-20,성동구,서울특별시 성동구 성수동1가 656-853,보도와 차도가 구분된 도로의 차도,2022-06-20
53050,2022-06-20,노원구,서울특별시 노원구 공릉동 338-74,보도와 차도가 구분된 도로의 차도,2022-06-20
53051,2022-06-20,성동구,서울특별시 성동구 성수동1가 8-44,보도와 차도가 구분된 도로의 차도,2022-06-20
53052,2022-06-20,서초구,서울특별시 서초구 서초동 1390,보도와 차도가 구분된 도로의 차도,2022-06-20
53053,2022-06-20,성동구,서울특별시 성동구 성수동1가 656-853,보도와 차도가 구분된 도로의 차도,2022-06-20
53054,2022-06-20,성동구,서울특별시 성동구 성수동1가 8-44,보도와 차도가 구분된 도로의 차도,2022-06-20
53055,2022-06-20,동작구,서울특별시 동작구 상도동 446,보도와 차도가 구분된 도로의 차도,2022-06-20
53056,2022-06-20,성동구,서울특별시 성동구 성수동1가 656-853,보도와 차도가 구분된 도로의 차도,2022-06-20
